frame,left_path,right_path,status,source,left_pattern,right_pattern,common_pattern,inliers,reprojection_error,prior_error,edge_error,green_error,twist_angle_deg,local_det,notes,left_h_11,left_h_12,left_h_13,left_h_21,left_h_22,left_h_23,left_h_31,left_h_32,left_h_33,right_h_11,right_h_12,right_h_13,right_h_21,right_h_22,right_h_23,right_h_31,right_h_32,right_h_33,direct_h_11,direct_h_12,direct_h_13,direct_h_21,direct_h_22,direct_h_23,direct_h_31,direct_h_32,direct_h_33,canvas_left_h_11,canvas_left_h_12,canvas_left_h_13,canvas_left_h_21,canvas_left_h_22,canvas_left_h_23,canvas_left_h_31,canvas_left_h_32,canvas_left_h_33,canvas_right_h_11,canvas_right_h_12,canvas_right_h_13,canvas_right_h_21,canvas_right_h_22,canvas_right_h_23,canvas_right_h_31,canvas_right_h_32,canvas_right_h_33
frame_1022.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1022.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1022.jpg,accepted,board,4x8,4x4,3x3,9,0.16660788655281067,0.9608702659606934,0.9708588957055215,2.5165250301361084,-4.35305121224615,1.2585718983391332,,1.337894078081466,0.0695047514204939,-779.3007699871783,-0.05862650865771258,1.2151102441275232,-143.3064848844924,8.581494764807507e-05,4.294091008675738e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.337894078081466,0.0695047514204939,-779.3007699871783,-0.05862650865771258,1.2151102441275232,-143.3064848844924,8.581494764807507e-05,4.294091008675738e-05,1.0,1.4047439222993165,0.10295572037807789,-0.3007699871783416,-0.04077699954691297,1.2240419534255687,64.69351511550761,8.581494764807507e-05,4.294091008675738e-05,1.0,1.0,0.0,779.0,0.0,1.0,208.0,0.0,0.0,1.0
frame_1024.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1024.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1024.jpg,reused_previous,previous,4x8,4x4,,0,inf,inf,inf,inf,inf,inf,board-rejected;no-valid-new-h,1.337894078081466,0.0695047514204939,-779.3007699871783,-0.05862650865771258,1.2151102441275232,-143.3064848844924,8.581494764807507e-05,4.294091008675738e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.337894078081466,0.0695047514204939,-779.3007699871783,-0.05862650865771258,1.2151102441275232,-143.3064848844924,8.581494764807507e-05,4.294091008675738e-05,1.0,1.4047439222993165,0.10295572037807789,-0.3007699871783416,-0.04077699954691297,1.2240419534255687,64.69351511550761,8.581494764807507e-05,4.294091008675738e-05,1.0,1.0,0.0,779.0,0.0,1.0,208.0,0.0,0.0,1.0
frame_1026.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1026.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1026.jpg,accepted,board,4x8,4x4,4x3,12,0.6364682912826538,0.7034903764724731,0.9839718530101642,1.0132408142089844,-4.561683529145811,1.2519377082858898,,1.4092043385518156,0.08911575413169305,-838.357410715901,-0.037169027203301216,1.2994230036743522,-195.35346350931076,0.00011396459440220387,7.397047092757683e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4092043385518156,0.08911575413169305,-838.357410715901,-0.037169027203301216,1.2994230036743522,-195.35346350931076,0.00011396459440220387,7.397047092757683e-05,1.0,1.5048206332552647,0.15117697923993,0.6425892840990173,-0.01255267481242518,1.3154006253947088,20.646536490689243,0.00011396459440220387,7.397047092757683e-05,1.0,1.0,0.0,839.0,0.0,1.0,216.0,0.0,0.0,1.0
frame_1028.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1028.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1028.jpg,accepted,board,4x8,4x4,4x3,12,0.5930326581001282,0.7693414688110352,0.9980857580398163,13.837629318237305,-4.5033820892259575,1.2511150267908187,,1.318785468123415,0.07791308054140866,-774.9470236641321,-0.08204012908420638,1.221185503481811,-137.3712675629792,5.755776316927887e-05,5.8356764253160006e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.318785468123415,0.07791308054140866,-774.9470236641321,-0.08204012908420638,1.221185503481811,-137.3712675629792,5.755776316927887e-05,5.8356764253160006e-05,1.0,1.3633927345796062,0.12313957283760767,0.05297633586792472,-0.06788091934456378,1.2355412674880886,108.6287324370208,5.755776316927887e-05,5.8356764253160006e-05,1.0,1.0,0.0,775.0,0.0,1.0,246.0,0.0,0.0,1.0
frame_1030.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1030.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1030.jpg,accepted,board,4x8,4x4,3x3,9,0.3231957256793976,0.7476856708526611,0.9996058336618053,10.226201057434082,-4.513433733039732,1.255689574504278,,1.3523128743702257,0.08118480198219323,-797.5775012979974,-0.07146382056577952,1.2430410868522006,-147.76697598802613,7.621845767776208e-05,6.471641604003446e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3523128743702257,0.08118480198219323,-797.5775012979974,-0.07146382056577952,1.2430410868522006,-147.76697598802613,7.621845767776208e-05,6.471641604003446e-05,1.0,1.41313520359708,0.13282850198214075,0.4224987020025992,-0.05362870146918319,1.2581847282055687,86.23302401197387,7.621845767776208e-05,6.471641604003446e-05,1.0,1.0,0.0,798.0,0.0,1.0,234.0,0.0,0.0,1.0
frame_1032.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1032.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1032.jpg,accepted,board,4x8,4x4,4x3,12,0.4722222685813904,0.7536748647689819,1.0,11.858274459838867,-4.65493873989344,1.2637424611100243,,1.2795199284850223,0.0780878402277583,-752.6973621508545,-0.08996303247136997,1.1737855304127918,-110.2376197493717,4.015758921399325e-05,4.266904959400216e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2795199284850223,0.0780878402277583,-752.6973621508545,-0.08996303247136997,1.1737855304127918,-110.2376197493717,4.015758921399325e-05,4.266904959400216e-05,1.0,1.3097585931631592,0.11021763457204192,0.30263784914552616,-0.08036536864922558,1.1839834332657584,128.7623802506283,4.015758921399325e-05,4.266904959400216e-05,1.0,1.0,0.0,753.0,0.0,1.0,239.0,0.0,0.0,1.0
frame_1034.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1034.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1034.jpg,reused_previous,previous,4x8,4x4,,0,inf,inf,inf,inf,inf,inf,board-rejected;no-valid-new-h,1.2795199284850223,0.0780878402277583,-752.6973621508545,-0.08996303247136997,1.1737855304127918,-110.2376197493717,4.015758921399325e-05,4.266904959400216e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2795199284850223,0.0780878402277583,-752.6973621508545,-0.08996303247136997,1.1737855304127918,-110.2376197493717,4.015758921399325e-05,4.266904959400216e-05,1.0,1.3097585931631592,0.11021763457204192,0.30263784914552616,-0.08036536864922558,1.1839834332657584,128.7623802506283,4.015758921399325e-05,4.266904959400216e-05,1.0,1.0,0.0,753.0,0.0,1.0,239.0,0.0,0.0,1.0
frame_1036.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1036.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1036.jpg,accepted,board,4x8,4x4,3x3,9,0.49427005648612976,12.919496536254883,0.9851504493942946,2.3196685314178467,-4.33025500299339,1.2660438265155578,,1.365540357398661,0.07216412232864992,-798.2505135280372,-0.04959235328064033,1.243955837281371,-148.08804238591478,9.726344207765674e-05,5.0853427248950556e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.365540357398661,0.07216412232864992,-798.2505135280372,-0.04959235328064033,1.243955837281371,-148.08804238591478,9.726344207765674e-05,5.0853427248950556e-05,1.0,1.4431565841766312,0.11274515727331247,-0.2505135280372315,-0.030431455191341952,1.2539739624494144,48.911957614085225,9.726344207765674e-05,5.0853427248950556e-05,1.0,1.0,0.0,798.0,0.0,1.0,197.0,0.0,0.0,1.0
frame_1038.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1038.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1038.jpg,accepted,board,4x8,4x4,3x3,9,0.40037205815315247,0.5781903862953186,0.9968810916179337,13.421917915344238,-4.372526666785599,1.2680634630670689,,1.3301785557065022,0.07599598220113965,-780.1632465601983,-0.07661893120882354,1.2305728830065978,-131.42978912138602,6.344550935734519e-05,5.792470323020506e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3301785557065022,0.07599598220113965,-780.1632465601983,-0.07661893120882354,1.2305728830065978,-131.42978912138602,6.344550935734519e-05,5.792470323020506e-05,1.0,1.3796660530052316,0.1211772507206996,-0.16324656019833128,-0.0619630185472768,1.2439534894527753,99.57021087861398,6.344550935734519e-05,5.792470323020506e-05,1.0,1.0,0.0,780.0,0.0,1.0,231.0,0.0,0.0,1.0
frame_1040.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1040.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1040.jpg,accepted,board,4x8,4x4,4x3,8,0.4794590175151825,12.805285453796387,0.9783315276273022,5.673193454742432,-3.961261613186879,1.269379096734129,,1.2677724569477231,0.043590757718758796,-725.9534535117092,-0.07514543374718508,1.1224409228761936,-86.10098335880298,5.366246318428681e-05,1.024294641640039e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2677724569477231,0.043590757718758796,-725.9534535117092,-0.07514543374718508,1.1224409228761936,-86.10098335880298,5.366246318428681e-05,1.024294641640039e-05,1.0,1.3067314052195154,0.05102713681706548,0.04654648829080088,-0.06494956574217059,1.1243870826953097,103.89901664119702,5.366246318428681e-05,1.024294641640039e-05,1.0,1.0,0.0,726.0,0.0,1.0,190.0,0.0,0.0,1.0
frame_1042.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1042.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1042.jpg,accepted,board,4x8,4x4,3x3,9,0.4955671727657318,46.12834167480469,0.9839004756677644,5.56268310546875,-4.6450559425157545,1.245134088518733,,1.4194349522988556,0.09928617023549753,-824.4661053716469,-0.04892126007843178,1.3188204399557042,-224.60891524507235,0.00010666672351321565,9.330803432337194e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4194349522988556,0.09928617023549753,-824.4661053716469,-0.04892126007843178,1.3188204399557042,-224.60891524507235,0.00010666672351321565,9.330803432337194e-05,1.0,1.5074349991972587,0.17626529855227938,0.5338946283530959,-0.021294578688508932,1.3429872208454576,34.39108475492765,0.00010666672351321565,9.330803432337194e-05,1.0,1.0,0.0,825.0,0.0,1.0,259.0,0.0,0.0,1.0
frame_1044.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1044.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1044.jpg,accepted,board,4x8,4x4,3x3,9,0.5284232497215271,0.7797834873199463,0.9978054133138259,9.598331451416016,-5.02732500842936,1.2275661403348115,,1.2405800357165713,0.08586127736566587,-713.5822117680692,-0.1155319843072064,1.1293962274656575,-97.27206299514414,1.559335955994829e-05,3.733639905858496e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2405800357165713,0.08586127736566587,-713.5822117680692,-0.1155319843072064,1.1293962274656575,-97.27206299514414,1.559335955994829e-05,3.733639905858496e-05,1.0,1.2517136944423743,0.11251946629349553,0.4177882319307855,-0.11124381042822062,1.1396637372067682,177.72793700485585,1.559335955994829e-05,3.733639905858496e-05,1.0,1.0,0.0,714.0,0.0,1.0,275.0,0.0,0.0,1.0
frame_1046.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1046.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1046.jpg,accepted,board,4x8,4x4,4x3,12,0.6543928980827332,1.0952236652374268,0.995279593318809,14.436923027038574,-5.01775938530274,1.2323530907024962,,1.2253170174301264,0.08325982591571013,-701.2424412687212,-0.12362523282571096,1.1278461255542593,-95.66591373627548,6.434582730494981e-06,3.699957110554007e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2253170174301264,0.08325982591571013,-701.2424412687212,-0.12362523282571096,1.1278461255542593,-95.66591373627548,6.434582730494981e-06,3.699957110554007e-05,1.0,1.2298276599242035,0.10919652526069372,-0.2424412687212225,-0.1217592038338674,1.138576001174866,194.33408626372452,6.434582730494981e-06,3.699957110554007e-05,1.0,1.0,0.0,701.0,0.0,1.0,290.0,0.0,0.0,1.0
frame_1048.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1048.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1048.jpg,accepted,board,4x8,4x4,3x3,9,0.4020509123802185,0.6835288405418396,0.9970138111235536,6.405433177947998,-4.773552505888542,1.2397999326742026,,1.2742044219224493,0.0787394243504254,-724.2369442368515,-0.1023459843717391,1.1634746330790295,-119.81947971478394,3.663545288768971e-05,4.4667683966578745e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2742044219224493,0.0787394243504254,-724.2369442368515,-0.1023459843717391,1.1634746330790295,-119.81947971478394,3.663545288768971e-05,4.4667683966578745e-05,1.0,1.3007284898131366,0.11107882754222842,-0.23694423685151378,-0.09252768299783826,1.1754455723820727,148.18052028521606,3.663545288768971e-05,4.4667683966578745e-05,1.0,1.0,0.0,724.0,0.0,1.0,268.0,0.0,0.0,1.0
frame_1050.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1050.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1050.jpg,accepted,board,4x8,4x4,4x3,12,0.6396331787109375,0.6164107322692871,0.968738506803972,0.8708235025405884,-4.86782941497479,1.2379351574135162,,1.234496582736032,0.07099227035873423,-696.1510480010446,-0.10127402925636507,1.1023146154926147,-89.38175939410269,3.156572247744058e-05,1.5495668800282777e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.234496582736032,0.07099227035873423,-696.1510480010446,-0.10127402925636507,1.1023146154926147,-89.38175939410269,3.156572247744058e-05,1.5495668800282777e-05,1.0,1.2564663255803306,0.08177725584373105,-0.15104800104461447,-0.09372982158425677,1.1060180803358821,149.6182406058973,3.156572247744058e-05,1.5495668800282777e-05,1.0,1.0,0.0,696.0,0.0,1.0,239.0,0.0,0.0,1.0
frame_1052.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1052.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1052.jpg,accepted,board,4x8,4x4,3x3,9,0.26386159658432007,0.6192775964736938,0.9931728350700683,15.845268249511719,-4.835997938972067,1.2530719619051875,,1.3226351796511606,0.09432802452427427,-764.0443199702919,-0.09664208988971947,1.2413152536764638,-164.75718979611744,4.188144984830447e-05,8.213107584719366e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3226351796511606,0.09432802452427427,-764.0443199702919,-0.09664208988971947,1.2413152536764638,-164.75718979611744,4.188144984830447e-05,8.213107584719366e-05,1.0,1.354632607335265,0.15707616647153022,-0.044319970291894606,-0.08411953638507642,1.2658724453547747,134.24281020388256,4.188144984830447e-05,8.213107584719366e-05,1.0,1.0,0.0,764.0,0.0,1.0,299.0,0.0,0.0,1.0
frame_1054.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1054.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1054.jpg,accepted,board,4x8,4x4,3x3,9,0.3181462287902832,0.5547963976860046,0.9967225054624909,6.967578411102295,-4.783919468896272,1.2380868968552008,,1.2992127018036996,0.0842171002073113,-742.9327962228572,-0.09211907196132593,1.1908203271461553,-138.1923463845028,4.949940141142689e-05,5.361852296187443e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2992127018036996,0.0842171002073113,-742.9327962228572,-0.09211907196132593,1.1908203271461553,-138.1923463845028,4.949940141142689e-05,5.361852296187443e-05,1.0,1.33599075705239,0.12405566276798399,0.06720377714282222,-0.0790017305872978,1.205029235731052,126.8076536154972,4.949940141142689e-05,5.361852296187443e-05,1.0,1.0,0.0,743.0,0.0,1.0,265.0,0.0,0.0,1.0
frame_1056.jpg,D:\visualization2026\visualization\left_downsample2_health_second\frame_1056.jpg,D:\visualization2026\visualization\right_downsample2_health_second\frame_1056.jpg,accepted,board,4x8,4x4,4x3,12,0.6658459901809692,0.5621539354324341,0.9858630952380952,4.080791473388672,-4.9381019063380895,1.2391845007111406,,1.2643761705724588,0.07314781793338676,-715.429265060632,-0.08565841916769346,1.1249124355156361,-106.97445432992191,5.364289841269992e-05,1.7462488030160002e-05,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2643761705724588,0.07314781793338676,-715.429265060632,-0.08565841916769346,1.1249124355156361,-106.97445432992191,5.364289841269992e-05,1.7462488030160002e-05,1.0,1.3027844858359519,0.08565095936298132,0.5707349393679806,-0.07358876702483598,1.1288414953224222,118.02554567007809,5.364289841269992e-05,1.7462488030160002e-05,1.0,1.0,0.0,716.0,0.0,1.0,225.0,0.0,0.0,1.0
