frame,original_green_error_px,corrected_green_error_px,left_shift_x,left_shift_y,right_shift_x,right_shift_y,left_marker_x,left_marker_y,right_marker_x,right_marker_y,left_track_score,right_track_score,left_marker_rank,right_marker_rank,output_width,output_height,mode
frame_0604.jpg,52.98119905765734,2.5421149729252077e-13,-15.23468172712876,-21.6715559217576,15.23468172712876,21.6715559217576,1224.1934808941746,806.7741438167602,1012.6610486891385,748.1707865168539,0.9775019884109497,0.9534344673156738,0,3,1979,1365,overwrite
frame_0606.jpg,55.426941017117834,2.2737367544323206e-13,-5.479788088579085,-27.1663094684028,5.479788088579085,27.1663094684028,1208.456462585034,807.2697278911564,1014.0365022061771,738.5645808263137,0.9783384203910828,0.9547337889671326,0,0,1979,1365,overwrite
frame_0608.jpg,53.489886304171954,1.1368683772161603e-13,-5.590338736899753,-26.154160223854035,5.590338736899753,26.154160223854035,1207.8291521486642,801.9516840882693,1012.42012012012,734.9015015015015,0.9768494367599487,0.9604549407958984,0,0,1979,1365,overwrite
frame_0610.jpg,55.239925475059835,2.2737367544323206e-13,-3.967120391625599,-27.33357454525276,3.967120391625599,27.33357454525276,1207.927729092286,798.4799307584117,1015.342684766214,728.8024132730014,0.9779431223869324,0.9549371004104614,0,1,1979,1365,overwrite
frame_0612.jpg,56.49503893032565,2.5421149729252077e-13,-6.875377687424361,-27.398020687451492,6.875377687424361,27.398020687451492,1209.1567002881845,793.1605427473582,1010.2751937984497,722.8837209302326,0.976513683795929,0.9582569003105164,0,2,1979,1365,overwrite
frame_0614.jpg,49.89545569664075,1.1368683772161603e-13,-6.302516324313615,-24.13850477506054,6.302516324313615,24.13850477506054,1209.6716149347728,789.2050157444894,1011.5170175438597,725.118947368421,0.9775463342666626,0.9530317783355713,0,1,1979,1365,overwrite
frame_0616.jpg,52.000151816186154,2.5421149729252077e-13,-5.0312532627607425,-25.508634574052792,5.0312532627607425,25.508634574052792,1208.859862566182,784.6822124591641,1012.5514660012476,717.5577043044292,0.9801622629165649,0.9550376534461975,0,0,1979,1365,overwrite
frame_0618.jpg,47.9343038376983,2.2737367544323206e-13,-5.842531171652695,-23.244121850684337,5.842531171652695,23.244121850684337,1210.5518134715026,774.7268998272884,1011.6282051282051,711.2826522435897,0.977402925491333,0.9618433117866516,0,0,1979,1365,overwrite
frame_0620.jpg,53.022090352756834,2.5421149729252077e-13,-7.908326236328662,-25.304029174891753,7.908326236328662,25.304029174891753,1211.4965532577273,769.9553035356904,1007.986394557823,701.9763694951665,0.9787592887878418,0.9616237878799438,0,0,1979,1365,overwrite
frame_0622.jpg,50.91437976147979,2.2737367544323206e-13,-12.001719788493915,-22.450550967460003,12.001719788493915,22.450550967460003,1210.8921375383268,765.4636443276389,998.5349065880039,702.8849557522124,0.9800760746002197,0.964148759841919,0,6,1979,1365,overwrite
frame_0624.jpg,48.73381798517551,2.5421149729252077e-13,-11.407983308788403,-21.531469310742807,11.407983308788403,21.531469310742807,1211.4876522884426,760.8410712325759,999.8274554417899,699.7163443306788,0.9755868315696716,0.9642810821533203,0,2,1979,1365,overwrite
frame_0626.jpg,43.50884985755945,0.0,-8.867265826708717,-19.865210815402804,8.867265826708717,19.865210815402804,1209.3649237472766,759.2400871459695,1002.2549450549451,701.4468864468864,0.9784868359565735,0.9598831534385681,0,2,1979,1365,overwrite
frame_0628.jpg,41.243176082077625,0.0,-3.849639624479323,-20.25907619058563,3.849639624479323,20.25907619058563,1194.7961378099626,751.7514812376563,994.53304964539,693.435744680851,0.9834885001182556,0.9598755240440369,0,0,1979,1365,overwrite
frame_0630.jpg,44.4964032072653,2.2737367544323206e-13,-0.995104290459949,-22.225936246803883,0.995104290459949,22.225936246803883,1195.0741657823369,747.4460558896357,1000.0204678362572,684.8584795321638,0.9790406823158264,0.9592147469520569,0,1,1979,1365,overwrite
frame_0632.jpg,39.22688860514294,0.0,-1.7833370295753639,-19.53220178190412,1.7833370295753639,19.53220178190412,1195.5759465966294,742.4435325016415,998.3925667828106,684.8401858304297,0.9811981320381165,0.9637933373451233,0,0,1979,1365,overwrite
frame_0634.jpg,52.316413474726744,2.2737367544323206e-13,-0.28542557043181205,-26.15664947883016,0.28542557043181205,26.15664947883016,1197.0140921409213,733.960216802168,1001.978354978355,662.3896103896104,0.9828976988792419,0.9605487585067749,0,7,1979,1365,overwrite
frame_0636.jpg,63.06474429640752,2.2737367544323206e-13,6.083721124488534,-30.939922924472,-6.083721124488534,30.939922924472,1164.124243462373,756.3189448441246,979.6630343671417,678.7228276054764,0.9810845255851746,0.9570972919464111,0,2,1979,1365,overwrite
frame_0638.jpg,26.42133687907024,2.5421149729252077e-13,-12.73174531966788,3.5248293199024943,12.73174531966788,-3.5248293199024943,1162.3015401540154,767.9081408140813,979.5979133226324,685.2731407169608,0.9821681380271912,0.9601598978042603,0,1,2083,1463,overwrite
frame_0640.jpg,30.650494819412103,0.0,-14.053702108566313,6.112009915926251,14.053702108566313,-6.112009915926251,1163.0347293156283,768.491544660084,977.9510859301226,690.985835694051,0.9839096069335938,0.9657694697380066,0,1,2083,1463,overwrite
frame_0642.jpg,38.13113800507626,2.5421149729252077e-13,-14.320939185128168,12.58596926130059,14.320939185128168,-12.58596926130059,1163.2381751090238,763.6087442692608,976.6771717171716,698.6715151515151,0.9829639792442322,0.9640438556671143,0,5,2083,1463,overwrite
frame_0644.jpg,30.267819857755917,2.2737367544323206e-13,-12.830786624449956,8.025343876322495,12.830786624449956,-8.025343876322495,1163.436744386874,759.5979058721933,979.0878192949123,685.2239814228413,0.9840129017829895,0.9629162549972534,0,0,2083,1463,overwrite
frame_0646.jpg,31.26674814882535,2.2737367544323206e-13,-12.560672740801579,9.30762511326077,12.560672740801579,-9.30762511326077,1164.304943219773,749.9789579158316,978.7320872274142,677.3658489096573,0.984059751033783,0.9626473784446716,0,1,2083,1463,overwrite
frame_0648.jpg,35.90681910875665,4.547473508864641e-13,-13.032352768474766,12.348388394655842,13.032352768474766,-12.348388394655842,1164.933909957862,745.9510978043912,977.7319384835479,679.0507868383404,0.9809839725494385,0.9670608639717102,0,0,2083,1463,overwrite
frame_0650.jpg,39.05926297313409,2.5421149729252077e-13,-12.66857745031541,14.863164245424684,12.66857745031541,-14.863164245424684,1167.7693240710112,751.0800529275554,982.8948364422816,689.2411462557448,0.9776302576065063,0.967601478099823,0,1,2083,1463,overwrite
frame_0652.jpg,32.86562607996194,2.2737367544323206e-13,-13.107326003210687,9.911374750887262,13.107326003210687,-9.911374750887262,1168.0701281186784,750.6226118228815,982.2861710631495,678.810551558753,0.9807077646255493,0.9671317338943481,0,3,2083,1463,overwrite
frame_0654.jpg,43.56432022619187,2.2737367544323206e-13,-16.163018681143626,14.602031581446113,16.163018681143626,-14.602031581446113,1167.9753415528157,746.0580917471952,975.1414048059149,683.3059149722735,0.981431245803833,0.9653868079185486,0,1,2083,1463,overwrite
frame_0656.jpg,41.78243507791371,0.0,-15.190048177852873,14.342433775845961,15.190048177852873,-14.342433775845961,1169.043550531915,736.8349955673758,976.5110356536503,672.7619317109978,0.980039119720459,0.9669137597084045,0,0,2083,1463,overwrite
frame_0658.jpg,51.65207915621694,4.687428401686771e-13,-13.60894250847889,21.94951033829551,13.60894250847889,-21.94951033829551,1168.9350781781102,736.969975073646,979.5702702702703,688.1340540540541,0.9836281538009644,0.9719008207321167,0,0,2083,1463,overwrite
frame_0660.jpg,53.993940627659875,2.5421149729252077e-13,-13.234466904474175,23.53051830878769,13.234466904474175,-23.53051830878769,1169.016486515995,732.3340976089092,979.482905982906,686.3123219373218,0.9850642085075378,0.9672558307647705,0,2,2083,1463,overwrite
frame_0662.jpg,48.82938292345897,2.5421149729252077e-13,-11.66880087469201,21.445657959555206,11.66880087469201,-21.445657959555206,1169.360450563204,726.7829578639966,981.9085880640465,676.1449781659388,0.9846348762512207,0.9697147607803345,0,7,2083,1463,overwrite
frame_0664.jpg,57.212044478762664,2.5421149729252077e-13,-13.114687874208812,25.42261729881602,13.114687874208812,-25.42261729881602,1170.4365401987352,718.074074074074,978.5534667475237,674.6238124115624,0.9802780747413635,0.9729331135749817,0,1,2083,1463,overwrite
frame_0666.jpg,50.78208409897802,4.547473508864641e-13,-17.41752750479384,18.475247007243752,17.41752750479384,-18.475247007243752,1172.2290832220738,724.6527592345349,973.4246424642464,667.568940227356,0.9811972975730896,0.9696155190467834,0,1,2083,1463,overwrite
frame_0668.jpg,56.160719380316834,2.2737367544323206e-13,-16.379562368756638,22.80825589423017,16.379562368756638,-22.80825589423017,1174.174332019273,722.1433420937362,977.329958308517,673.30474488783,0.9836991429328918,0.9712000489234924,0,0,2083,1463,overwrite
frame_0670.jpg,54.794434462265635,2.5421149729252077e-13,-17.337421267176296,21.213706319602522,17.337421267176296,-21.213706319602522,1176.4306892355348,733.0841907290629,980.328678839957,681.5828857858933,0.9796268939971924,0.9671182632446289,0,5,2083,1463,overwrite
frame_0672.jpg,49.995219117245135,4.687428401686771e-13,-24.967439576331003,-1.2277803743335767,24.967439576331003,1.2277803743335767,1180.3428623287048,758.1430256829112,974.8207768744354,663.1279132791328,0.9813929200172424,0.9700606465339661,0,0,2083,1463,overwrite
frame_0674.jpg,59.86753094769337,2.5421149729252077e-13,-29.406085096663105,-5.5957550635337725,29.406085096663105,5.5957550635337725,1186.6607313804327,764.2344438062415,974.767715810786,660.1752254739554,0.9793105125427246,0.9722715020179749,0,0,2083,1463,overwrite
frame_0676.jpg,59.87467405804611,2.2737367544323206e-13,-29.723607190048256,-3.5708996066854866,29.723607190048256,3.5708996066854866,1187.359349210092,755.9567712017606,973.3029245596543,655.2502492522433,0.9777210354804993,0.9739981293678284,0,1,2083,1463,overwrite
frame_0678.jpg,59.14740879188449,0.0,-29.123375372757778,5.141303200164259,29.123375372757778,-5.141303200164259,1186.8273549846501,754.6124575860398,973.5923973806101,671.2948410796997,0.9808436036109924,0.9687003493309021,0,0,2083,1463,overwrite
frame_0680.jpg,61.94388784636321,2.5421149729252077e-13,-30.369959687727373,6.076747398610564,30.369959687727373,-6.076747398610564,1187.2743786640242,749.5769135496656,970.6209593326381,667.7035106013208,0.9819015264511108,0.9671695232391357,0,1,2083,1463,overwrite
frame_0682.jpg,59.17877133630524,0.0,-29.46176351276199,2.745220380363264,29.46176351276199,-2.745220380363264,1188.1698329137103,740.2206454566262,971.6266771902131,650.8831886345698,0.9837613105773926,0.9749131202697754,0,1,2083,1463,overwrite
frame_0684.jpg,69.80544175721023,2.2737367544323206e-13,-31.951575497686463,14.046236077521257,31.951575497686463,-14.046236077521257,1188.0281134824718,735.7367789491728,965.572072072072,668.6866666666666,0.9819433689117432,0.9691321849822998,0,1,2083,1463,overwrite
